Stagione;Calciatore;Squadra;Età;Partite Giocate;Minuti Giocati;Reti;Assist;Reti Non Su Rigore;Rigori Tirati;Ammonizioni;Espulsioni;Ruolo?
2024-25;Ederson Alexander-Arnold;Chelsea;31;9;855;3;6;3;0;0;1;Cen
2024-25;John Foden;Everton;29;3;273;6;7;6;2;7;0;Cen
2024-25;Bruno Moraes;Manchester City;22;15;900;0;1;0;0;8;1;Por
2024-25;Ben Shaw;Tottenham;38;28;2072;0;1;0;0;8;0;Cen
2024-25;Ederson Dias;Leicester;29;30;1890;1;3;0;0;9;0;Cen
2024-25;Anthony Rashford;Watford;27;18;1116;1;3;1;0;11;0;Cen
2024-25;Luke Mount;Brentford;35;9;558;0;3;0;0;3;0;Dif
2024-25;Jack Moraes;Chelsea;28;14;910;2;14;0;5;7;0;Att
2024-25;Jack Maddison;Chelsea;21;34;2346;3;7;2;0;0;0;Cen
2024-25;Jordan Rashford;Crystal Palace;32;31;2263;6;2;6;0;0;0;Dif
2024-25;Mohamed Becker;Brentford;26;14;1064;0;0;0;0;2;0;Por
2024-25;Son van Dijk;Manchester United;18;0;0;6;4;6;0;8;0;Cen
2024-25;Emiliano Anderson;Luton Town;39;21;1365;7;1;7;0;12;0;Dif
2024-25;Mohamed Anderson;Nottingham Forest;26;8;576;7;2;7;0;2;1;Dif
2024-25;Ruben Kane;Liverpool;25;33;2541;4;1;4;1;0;0;Dif
2024-25;Erling Sterling;Brentford;38;8;728;22;13;22;0;10;0;Att
2024-25;Phil Moraes;Leeds;23;20;1740;5;3;5;0;8;0;Dif
2024-25;Virgil Grealish;Brentford;27;10;750;0;1;0;0;10;0;Dif
2024-25;Ederson Mount;Leicester;33;24;1704;30;7;30;0;12;0;Att
2024-25;Ederson Henderson;Leicester;35;9;756;1;12;1;0;8;0;Cen
2024-25;Erling Rice;Tottenham;20;36;3024;9;1;9;0;2;0;Cen
2024-25;Kyle Anderson;Fulham;23;22;1606;11;12;11;0;8;0;Cen
2024-25;Phil Henderson;Bournemouth;33;22;1430;9;5;9;0;3;0;Cen
2024-25;Emiliano Heung-min;Leicester;25;8;616;1;6;1;0;9;0;Dif
2024-25;Jack Rashford;Watford;31;14;1190;12;1;12;0;9;0;Cen
2024-25;Jack Kane;Brighton;22;6;504;2;1;2;0;7;0;Dif
2024-25;Marcus Shaw;Everton;19;19;1444;1;1;1;0;6;0;Por
2024-25;Erling Dias;Nottingham Forest;27;37;2960;15;9;15;0;0;1;Cen
2024-25;Martin Sterling;Crystal Palace;40;6;456;7;0;7;0;4;0;Dif
2024-25;Jordan Shaw;Chelsea;40;14;1316;7;6;7;0;6;0;Dif
2024-25;Anthony Mount;Aston Villa;26;23;1702;0;1;0;0;5;0;Por
2024-25;Anthony Dias;Manchester United;34;7;518;0;2;0;0;6;0;Dif
2024-25;John Rice;Nottingham Forest;17;2;182;3;4;3;0;3;0;Dif
2024-25;Kyle Becker;Leicester;26;13;1235;6;11;5;0;1;0;Cen
2024-25;Kyle Sterling;Leeds;37;8;592;9;8;9;0;0;0;Cen
2024-25;Ben Stones;Sheffield United;21;7;602;1;1;1;0;11;0;Cen
2024-25;Gabriel Henderson;Tottenham;20;10;710;5;2;5;0;2;1;Dif
2024-25;Luke Stones;Brighton;27;20;1780;7;6;7;0;0;0;Cen
2024-25;Jack Grealish;Luton Town;34;5;450;11;7;11;0;5;0;Cen
2024-25;Declan White;Brighton;23;17;1190;12;7;12;0;3;0;Att
2024-25;Mohamed Sterling;Arsenal;21;8;736;21;0;21;0;11;0;Att
2024-25;Phil Foden;Newcastle;25;29;2349;21;0;18;3;2;0;Att
2024-25;Erling Becker;Manchester City;17;31;2139;2;5;2;0;6;0;Dif
2024-25;Jadon Anderson;Crystal Palace;18;19;1710;8;10;7;0;2;0;Cen
2024-25;Alisson Gordon;Fulham;39;12;852;9;10;9;0;3;0;Cen
2024-25;Richarlison Maddison;Liverpool;33;30;2790;1;3;1;0;0;0;Att
2024-25;Gabriel Anderson;Crystal Palace;20;8;648;4;10;4;0;0;0;Cen
2024-25;James Kane;Burnley;17;11;979;11;9;10;0;7;0;Cen
2024-25;Erling De Bruyne;Southampton;30;21;1323;0;2;0;0;5;0;Cen
2024-25;Raheem Dias;Fulham;28;16;1216;26;2;25;1;10;0;Att
2024-25;Raheem Sterling;Newcastle;34;1;75;0;0;0;0;12;0;Dif
2024-25;Harry Anderson;Crystal Palace;38;38;3306;5;3;5;0;10;0;Dif
2024-25;Trent Kane;Leicester;37;14;1092;13;2;13;0;0;0;Att
2024-25;Virgil Odegaard;Leicester;23;38;3344;5;6;5;0;11;0;Dif
2024-25;Son Sterling;Brentford;26;8;504;15;7;15;0;12;0;Cen
2024-25;Jack Salah;Watford;40;16;1456;13;3;13;0;10;0;Cen
2024-25;Marcus Rashford;Everton;25;4;252;0;5;0;0;11;0;Dif
2024-25;Jack Rice;Leicester;17;34;2584;0;0;0;0;9;0;Dif
2024-25;Erling Alexander-Arnold;Watford;24;14;1036;6;4;6;0;11;0;Dif
2024-25;John Shaw;Southampton;18;24;1992;2;2;2;0;12;0;Cen
2024-25;Raheem Alexander-Arnold;Nottingham Forest;18;3;195;6;4;6;0;1;0;Cen
2024-25;Jadon Odegaard;Sheffield United;21;32;2560;0;6;0;0;11;0;Dif
2024-25;Ederson Haaland;Sheffield United;23;11;836;4;3;4;0;6;0;Dif
2024-25;Marcus Mount;Aston Villa;37;30;2430;5;6;5;0;10;0;Dif
2024-25;Son Moraes;Southampton;30;29;2465;19;3;19;0;5;0;Att
2024-25;Ederson Fernandes;Southampton;28;20;1320;7;7;7;0;6;0;Att
2024-25;Alisson Grealish;Crystal Palace;40;27;1863;7;5;7;0;4;0;Dif
2024-25;Mason Fernandes;Crystal Palace;23;24;1872;17;13;17;0;4;0;Att
2024-25;Harry Jesus;Tottenham;31;0;0;2;9;2;0;8;0;Cen
2024-25;James Maddison;Sheffield United;24;19;1710;10;0;10;0;6;0;Cen
2024-25;Phil Walker;Arsenal;31;18;1116;18;6;17;1;9;0;Att
2024-25;Harry De Bruyne;Liverpool;27;7;560;9;6;9;0;10;0;Cen
2024-25;Kevin Sterling;Brighton;25;17;1547;6;8;6;0;10;0;Cen
2024-25;Erling Martinez;Newcastle;39;34;3128;12;8;12;0;4;0;Cen
2024-25;Martin Kane;Tottenham;35;35;2520;13;10;13;0;7;0;Cen
2024-25;Virgil Kane;Wolverhampton;22;16;1104;14;0;14;0;4;0;Cen
2024-25;Bukayo van Dijk;Aston Villa;30;12;888;0;2;0;0;6;0;Dif
2024-25;Alisson Mount;Brentford;36;36;2376;15;12;15;1;11;0;Cen
2024-25;Jack Heung-min;Chelsea;25;30;1950;6;0;6;0;3;0;Dif
2024-25;Mason Becker;Manchester United;30;36;2520;18;9;14;4;4;1;Att
2024-25;Jack Rice;Watford;26;10;620;13;12;13;0;11;0;Cen
2024-25;Trent Anderson;Everton;25;14;868;31;1;31;0;12;0;Att
2024-25;Ben Jesus;Sheffield United;34;30;2490;3;8;3;0;10;1;Cen
2024-25;John Kane;Brighton;39;1;69;9;6;9;0;10;0;Att
2024-25;Trent Foden;Southampton;24;35;2765;15;1;14;0;4;0;Cen
2024-25;Declan Salah;Crystal Palace;28;16;1408;3;4;3;0;4;0;Cen
2024-25;Erling De Bruyne;West Ham;22;14;910;9;6;9;0;12;0;Cen
2024-25;Anthony Kane;Crystal Palace;27;33;2178;1;2;1;0;4;0;Cen
2024-25;Martin De Bruyne;Leicester;24;36;3312;0;0;0;0;2;0;Por
2024-25;Ruben Anderson;Brighton;36;15;1095;0;0;0;0;6;0;Por
2024-25;Erling Mount;Manchester United;39;8;760;2;0;2;0;4;0;Dif
2024-25;Emiliano Odegaard;Chelsea;27;12;900;7;3;7;0;4;0;Dif
2024-25;Kevin Saka;Watford;39;7;504;7;1;7;0;6;0;Dif
2024-25;James White;Aston Villa;40;1;61;1;8;1;1;11;0;Cen
2024-25;Bukayo Sancho;Leicester;21;15;1050;11;2;11;0;7;0;Cen
2024-25;James Salah;Luton Town;31;28;1960;3;6;3;0;10;0;Dif
2024-25;Jack Martinez;Brighton;37;20;1520;18;12;18;0;5;0;Att
2024-25;Raheem Moraes;Tottenham;32;13;949;10;7;10;0;0;0;Cen
2024-25;Bukayo Gordon;Bournemouth;27;15;1065;5;1;5;0;2;0;Cen
2024-25;Mohamed Jesus;Leeds;37;26;1560;12;1;12;0;2;0;Cen
2024-25;Anthony van Dijk;Leeds;26;25;1875;0;0;0;0;7;0;Por
2024-25;Jadon Shaw;Tottenham;37;6;366;8;2;8;0;9;0;Cen
2024-25;John Haaland;Liverpool;33;6;402;31;9;31;0;10;0;Att
2024-25;Richarlison Haaland;Fulham;38;23;1932;0;4;0;0;11;0;Dif
2024-25;Kyle Kane;Crystal Palace;22;22;1738;1;11;1;0;0;0;Cen
2024-25;Ruben White;Manchester City;27;4;284;14;4;12;0;5;0;Cen
2024-25;Son Odegaard;Leeds;32;3;279;10;3;9;0;4;0;Cen
2024-25;Trent Jesus;Burnley;28;17;1292;11;3;11;0;2;0;Cen
2024-25;Mason Martinez;Arsenal;38;4;252;8;11;8;0;0;0;Cen
2024-25;Ederson Sterling;Everton;32;18;1278;5;9;5;0;1;0;Cen
2024-25;Emiliano Foden;West Ham;37;2;140;5;3;5;0;7;0;Dif
2024-25;Richarlison Fernandes;Tottenham;34;34;2210;5;5;5;0;4;0;Dif
2024-25;Anthony Rice;Everton;37;22;1936;7;0;7;0;10;0;Cen
2024-25;Alisson van Dijk;Manchester United;34;22;2090;4;2;4;0;2;0;Dif
2024-25;Virgil Salah;Bournemouth;22;2;132;1;5;1;0;7;0;Dif
2024-25;James Heung-min;Leeds;19;11;858;0;0;0;0;1;0;Por
2024-25;Son Fernandes;Everton;35;8;664;2;4;2;0;11;0;Dif
2024-25;John Henderson;Newcastle;23;18;1368;0;0;0;0;9;0;Dif
2024-25;Virgil Foden;Aston Villa;23;15;1380;12;2;12;0;10;0;Cen
2024-25;Jack Walker;Aston Villa;27;26;1898;2;2;2;0;7;0;Dif
2024-25;Kevin White;Fulham;19;25;1700;7;11;7;0;9;0;Cen
2024-25;Richarlison Haaland;Wolverhampton;36;11;682;9;8;9;0;1;0;Cen
2024-25;Bukayo White;Brighton;17;4;312;9;6;9;1;11;0;Cen
2024-25;Ederson Saka;Brentford;26;23;1794;0;2;0;0;1;0;Dif
2024-25;Gabriel Mount;Newcastle;32;14;1134;14;10;12;2;1;0;Att
2024-25;Alisson De Bruyne;Everton;35;30;1920;32;6;32;0;3;0;Att
2024-25;Ben Martinez;Luton Town;37;38;2432;0;0;0;0;11;0;Por
2024-25;John Henderson;Southampton;38;17;1241;2;5;2;0;8;0;Cen
2024-25;Jadon Grealish;West Ham;37;20;1820;18;7;17;1;11;0;Att
2024-25;Ruben Saka;Leicester;21;29;1914;3;5;3;0;9;0;Dif
2024-25;Son Foden;Manchester United;39;7;518;9;6;9;0;9;0;Cen
2024-25;Jack Becker;Everton;28;37;2960;5;9;5;0;8;0;Cen
2024-25;Richarlison Grealish;Wolverhampton;33;12;936;0;0;0;0;4;1;Por
2024-25;Mason van Dijk;Nottingham Forest;31;31;2449;12;0;9;3;7;0;Att
2024-25;Trent Rashford;Manchester City;25;33;2475;3;5;3;0;3;0;Dif
2024-25;Ederson Dias;Tottenham;22;34;2414;2;4;2;2;0;0;Cen
2024-25;Ederson Walker;Fulham;20;22;1386;7;2;7;0;7;0;Dif
2024-25;James Jesus;Southampton;20;0;0;4;0;4;0;9;0;Dif
2024-25;John Foden;Brentford;39;14;1036;6;5;6;0;3;0;Dif
2024-25;Son Maddison;Chelsea;23;23;1978;4;6;4;0;3;0;Dif
2024-25;Jordan White;Manchester United;33;3;249;5;4;5;0;3;0;Dif
2024-25;Ederson Dias;Southampton;36;26;1716;0;2;0;0;8;0;Dif
2024-25;Phil Alexander-Arnold;Newcastle;22;30;2850;17;0;14;3;6;0;Att
2024-25;Emiliano Haaland;Leeds;35;19;1520;0;0;0;0;2;0;Cen
2024-25;Raheem Anderson;Manchester City;24;3;249;11;6;11;0;12;0;Cen
2024-25;Harry van Dijk;Brentford;19;5;340;7;5;7;0;2;0;Dif
2024-25;Alisson Maddison;Brighton;28;16;1408;4;3;4;0;0;0;Dif
2024-25;Emiliano Salah;Leeds;36;36;3024;0;6;0;0;11;0;Dif
2024-25;Emiliano Martinez;Southampton;18;37;2220;1;2;1;1;2;0;Cen
2024-25;Phil Stones;Brentford;19;3;228;1;6;1;0;0;0;Dif
2024-25;Ederson Grealish;Nottingham Forest;21;31;2418;24;11;22;2;1;0;Att
2024-25;Gabriel Martinez;Newcastle;27;19;1805;3;6;3;0;3;0;Dif
2024-25;Ruben Fernandes;Brighton;21;2;190;2;12;2;0;1;0;Cen
2024-25;James Gordon;Burnley;17;28;2352;1;2;1;0;4;0;Dif
2024-25;Mason Rice;Leeds;19;21;1890;0;5;0;0;7;0;Dif
2024-25;Ederson Maddison;Southampton;17;2;176;7;4;7;0;5;0;Dif
2024-25;Emiliano Rashford;Luton Town;17;28;1932;2;12;2;0;8;0;Cen
2024-25;Erling Sterling;Leicester;34;37;2368;2;4;2;0;6;0;Dif
2024-25;Bruno Sancho;Sheffield United;39;24;1440;1;1;1;0;3;0;Dif
2024-25;Martin Salah;Leeds;33;25;1925;5;5;5;0;4;0;Cen
2024-25;Erling Sancho;Manchester United;33;10;640;4;5;4;0;10;0;Dif
2024-25;Kevin Sterling;Tottenham;36;26;2262;1;3;1;0;7;0;Dif
2024-25;Richarlison Stones;Brentford;22;26;2184;2;6;2;0;9;0;Dif
2024-25;James Mount;Bournemouth;31;30;2340;18;0;17;1;8;0;Att
2024-25;Mason Sancho;Southampton;26;18;1260;25;4;23;2;1;0;Att
2024-25;Trent Fernandes;Everton;25;13;1157;9;5;6;3;7;0;Att
2024-25;Mason Rice;Brighton;22;31;2418;13;5;13;0;1;0;Cen
2024-25;Ruben Stones;Arsenal;31;0;0;1;0;1;0;4;0;Dif
2024-25;Son Maddison;Wolverhampton;28;33;2442;2;12;2;0;9;0;Cen
2024-25;Son Stones;Brentford;22;26;1872;11;9;11;2;7;0;Cen
2024-25;Jordan Shaw;Everton;33;7;567;4;6;4;0;11;0;Dif
2024-25;Son Martinez;Crystal Palace;19;30;2160;4;1;4;0;1;0;Cen
2024-25;Jack Fernandes;Manchester United;39;26;1976;2;2;2;0;0;0;Dif
2024-25;Bukayo Sterling;Everton;34;5;445;26;9;25;1;9;0;Att
2024-25;Ederson Martinez;Sheffield United;33;13;884;3;5;3;0;11;0;Cen
2024-25;Kevin Becker;Fulham;19;5;450;0;4;0;0;4;0;Dif
2024-25;Richarlison Mount;Newcastle;28;13;988;5;0;5;0;8;1;Dif
2024-25;Erling Jesus;Liverpool;27;13;884;0;0;0;0;10;0;Por
2024-25;Declan White;Leeds;32;33;3069;2;2;2;0;9;0;Cen
2024-25;Virgil De Bruyne;Liverpool;29;16;992;5;4;5;0;12;0;Dif
2024-25;Trent Becker;Fulham;34;0;0;17;3;17;0;8;0;Att
2024-25;Erling Salah;Aston Villa;30;17;1020;4;2;4;0;12;0;Dif
2024-25;Jordan Anderson;Nottingham Forest;40;38;2584;12;7;12;0;0;0;Cen
2024-25;Jordan Fernandes;Tottenham;24;14;1260;0;0;0;0;10;0;Por
2024-25;Jordan Jesus;Manchester City;21;38;2926;4;0;4;0;5;0;Cen
2024-25;Jack Martinez;Manchester City;34;27;2133;6;5;6;0;8;0;Cen
2024-25;Jordan Walker;Leeds;32;19;1805;4;2;4;0;9;0;Dif
2024-25;Mohamed Gordon;Burnley;30;24;1488;0;0;0;0;11;0;Por
2024-25;Emiliano Sterling;Tottenham;33;19;1748;1;6;1;0;3;0;Dif
2024-25;Phil Walker;Brighton;20;11;660;1;2;1;0;3;0;Dif
2024-25;Erling Dias;Liverpool;38;27;1944;27;3;27;0;10;0;Att
2024-25;Kyle White;Chelsea;25;25;1750;16;10;11;5;8;0;Att
2024-25;Luke Rashford;Manchester United;24;15;1395;4;3;4;0;1;0;Dif
2024-25;Jordan Rice;Luton Town;23;34;2176;10;6;10;0;5;0;Cen
2024-25;Bukayo Henderson;Sheffield United;37;21;1932;4;6;4;0;1;0;Dif
2024-25;Trent Maddison;Luton Town;28;30;2370;27;1;24;3;7;0;Att
2024-25;Jadon De Bruyne;Manchester City;33;24;1584;8;1;8;0;9;0;Cen
2024-25;Alisson Fernandes;Southampton;39;25;1700;4;11;4;0;5;0;Cen
2024-25;Raheem Dias;Nottingham Forest;32;12;804;6;3;6;0;7;0;Dif
2024-25;Martin Sancho;Manchester City;22;21;1428;7;4;7;0;7;0;Cen
2024-25;Richarlison Martinez;Fulham;37;4;340;7;7;6;0;1;1;Cen
2024-25;Martin Becker;Luton Town;26;5;375;7;15;7;0;9;0;Att
2024-25;Jack Dias;West Ham;26;21;1911;0;1;0;0;1;0;Dif
2024-25;Luke Becker;Sheffield United;22;30;2640;6;2;6;0;6;0;Dif
2024-25;Gabriel Shaw;Southampton;17;31;2604;2;2;2;0;1;0;Dif
2024-25;Luke Moraes;Manchester City;28;35;2870;4;5;4;0;9;0;Dif
2024-25;Kevin Odegaard;West Ham;30;11;803;4;1;4;0;9;0;Dif
2024-25;Kevin Dias;Newcastle;21;14;896;7;9;7;0;12;0;Cen
2024-25;Jack Mount;Brentford;37;25;2375;9;1;5;4;2;0;Att
2024-25;Raheem Haaland;Luton Town;22;11;770;0;5;0;0;4;0;Dif
2024-25;Emiliano Kane;Southampton;21;7;630;26;0;26;0;4;0;Att
2024-25;Erling Saka;Arsenal;34;21;1974;6;14;5;1;6;0;Att
2024-25;Raheem Odegaard;Burnley;27;22;2068;9;3;9;0;6;0;Cen
2024-25;Raheem Maddison;Manchester City;34;32;2336;2;5;2;0;6;0;Dif
2024-25;Declan Anderson;Arsenal;25;36;3348;0;5;0;0;8;0;Dif
2024-25;Luke Haaland;Nottingham Forest;37;13;819;11;11;10;1;1;0;Att
2024-25;Ederson Fernandes;Bournemouth;17;8;760;28;10;28;0;3;0;Att
2024-25;Declan Anderson;Leeds;37;32;2400;13;11;11;2;11;0;Att
2024-25;Virgil Henderson;Nottingham Forest;19;5;430;6;10;6;0;12;0;Cen
2024-25;Martin Henderson;Aston Villa;39;8;752;10;9;10;0;8;0;Cen
2024-25;Jadon Jesus;Leicester;37;21;1932;15;6;15;0;7;0;Cen
2024-25;Trent Sancho;Manchester City;17;10;720;15;10;15;0;6;0;Att
2024-25;Gabriel van Dijk;Leicester;35;26;1742;0;0;0;0;7;0;Por
2024-25;Trent van Dijk;Leicester;18;19;1748;25;15;25;0;8;0;Att
2024-25;Ederson Mount;Manchester United;27;22;1496;5;5;5;0;11;0;Cen
2024-25;Bruno van Dijk;Brighton;27;13;1170;5;3;5;0;8;0;Dif
2024-25;Harry De Bruyne;Luton Town;28;6;402;5;1;5;0;3;0;Dif
2024-25;John Henderson;Nottingham Forest;31;6;420;14;8;14;0;12;0;Att
2024-25;Gabriel Rice;Aston Villa;20;19;1691;0;5;0;0;10;0;Cen
2024-25;Erling Jesus;Brighton;38;15;1095;7;2;7;0;7;0;Dif
2024-25;Emiliano Alexander-Arnold;Wolverhampton;29;6;486;1;0;1;0;6;0;Cen
2024-25;James Henderson;West Ham;38;1;92;21;11;20;1;6;0;Att
2024-25;Martin Rashford;Newcastle;37;15;1275;3;5;3;0;1;0;Dif
2024-25;Mohamed Fernandes;Watford;20;13;780;10;5;10;0;7;0;Cen
2024-25;John Becker;Everton;22;7;602;4;4;4;0;1;0;Cen
2024-25;Mason Mount;Burnley;17;31;2449;10;2;10;0;4;0;Cen
2024-25;Alisson Rashford;Southampton;18;26;2210;3;5;3;0;10;0;Dif
2024-25;Declan Saka;Chelsea;31;23;2185;17;2;17;0;12;0;Att
2024-25;Luke Sancho;Nottingham Forest;37;5;410;0;0;0;0;12;0;Por
2024-25;Raheem van Dijk;Wolverhampton;25;16;1200;0;0;0;0;1;0;Por
2024-25;Martin Henderson;Nottingham Forest;24;15;1335;5;7;5;0;1;0;Cen
2024-25;Jadon Anderson;Manchester United;37;38;3458;9;2;9;0;11;0;Cen
2024-25;Kevin Sterling;Brentford;39;24;1512;12;3;12;0;3;0;Att
2024-25;Emiliano Saka;Leeds;25;14;1274;5;6;5;0;1;0;Dif
2024-25;Ben De Bruyne;Everton;33;31;2914;10;8;10;0;1;0;Cen
2024-25;Bruno Saka;Everton;19;8;720;12;1;12;0;1;0;Cen
2024-25;Kyle Haaland;Fulham;24;33;2673;0;0;0;0;8;0;Por
2024-25;Raheem Alexander-Arnold;Fulham;26;34;2992;3;6;3;0;3;0;Att
2024-25;Bruno Odegaard;Wolverhampton;23;5;460;3;5;3;0;10;0;Cen
2024-25;Declan Stones;Leicester;29;5;455;9;4;8;0;0;0;Cen
2024-25;Phil White;Leeds;18;2;164;2;4;2;0;3;0;Dif
2024-25;Emiliano Grealish;Southampton;32;32;2528;5;5;5;0;12;0;Dif
2024-25;Alisson Anderson;Bournemouth;20;2;190;3;0;3;0;4;0;Dif
2024-25;Jack Sterling;Wolverhampton;34;5;360;18;15;16;2;10;0;Att
2024-25;Raheem Stones;Liverpool;20;24;1752;12;5;12;0;4;0;Att
2024-25;Marcus Heung-min;Bournemouth;34;3;243;30;6;29;1;3;0;Att
2024-25;Mohamed Alexander-Arnold;Wolverhampton;29;4;276;15;10;15;0;0;0;Cen
2024-25;Jordan Kane;Brentford;36;2;142;26;10;26;0;12;0;Att
2024-25;Trent Martinez;Aston Villa;26;18;1674;6;8;6;0;4;0;Att
2024-25;Erling Salah;Everton;26;6;414;7;3;5;2;2;0;Att
2024-25;Harry Alexander-Arnold;Manchester United;28;13;1118;10;3;10;0;3;0;Cen
2024-25;Alisson Stones;Wolverhampton;21;27;2160;31;2;30;1;4;0;Att
2024-25;Mohamed Heung-min;Manchester City;30;31;2449;27;5;27;0;2;0;Att
2024-25;Bukayo Rice;Leicester;34;19;1178;0;0;0;0;0;0;Por
2024-25;Martin Dias;Manchester United;23;0;0;6;3;6;0;4;0;Dif
2024-25;Raheem van Dijk;Liverpool;40;9;558;4;13;4;0;5;0;Att
2024-25;Ruben Kane;Leeds;24;32;2560;31;0;31;0;9;0;Att
2024-25;Jack Stones;Wolverhampton;20;18;1638;5;9;5;1;11;0;Cen
2024-25;Richarlison Moraes;Tottenham;30;2;182;8;7;8;0;1;0;Cen
2024-25;Bruno van Dijk;Chelsea;27;10;700;1;1;1;0;0;0;Dif
2024-25;Declan Heung-min;Sheffield United;18;24;1776;1;6;1;0;6;0;Dif
2024-25;John Anderson;Sheffield United;29;12;780;2;0;2;0;12;0;Dif
2024-25;Alisson Walker;Watford;23;20;1640;27;12;27;0;1;0;Att
2024-25;Alisson Mount;Watford;28;9;720;1;0;1;0;7;0;Dif
2024-25;Kevin Saka;Brighton;24;19;1425;0;0;0;0;8;0;Por
2024-25;John Odegaard;Watford;28;12;960;1;0;1;0;4;0;Dif
2024-25;Trent Kane;Sheffield United;27;25;1600;18;10;18;0;9;0;Att
2024-25;Marcus Foden;Bournemouth;26;11;891;0;0;0;0;2;0;Por
2024-25;Richarlison Stones;Bournemouth;40;11;869;14;1;14;2;8;0;Cen
2024-25;Gabriel Walker;Manchester City;26;9;702;6;1;6;0;2;0;Dif
2024-25;Jordan Anderson;Tottenham;23;10;770;0;1;0;0;11;0;Dif
2024-25;Alisson van Dijk;Chelsea;28;27;2187;11;12;11;0;6;0;Cen
2024-25;Bukayo Grealish;Southampton;40;36;2592;31;9;31;0;10;0;Att
2024-25;Raheem Haaland;Wolverhampton;23;25;2000;30;12;27;3;1;0;Att
2024-25;John Dias;Sheffield United;21;22;1958;3;3;3;0;12;0;Dif
2024-25;Raheem Henderson;Nottingham Forest;21;15;1305;14;7;14;1;5;0;Cen
2024-25;Kyle Jesus;Manchester United;24;5;315;4;3;4;0;8;0;Dif
2024-25;Kevin Alexander-Arnold;Newcastle;37;31;2883;5;2;5;0;7;0;Dif
2024-25;Mohamed Foden;Liverpool;17;8;624;27;7;27;0;5;0;Att
2024-25;Ederson Anderson;Leicester;19;7;595;12;8;12;1;5;0;Cen
2024-25;Luke van Dijk;Southampton;28;29;2552;2;12;0;3;4;0;Att
2024-25;Declan Dias;Liverpool;24;33;2640;2;3;2;0;8;0;Cen
2024-25;Mohamed Rice;Nottingham Forest;33;0;0;0;0;0;0;0;1;Por
2024-25;Jordan Walker;Brighton;17;35;3290;6;6;6;1;9;0;Dif
2024-25;Phil Rashford;Chelsea;27;34;2992;6;4;6;0;5;0;Dif
2024-25;Raheem van Dijk;Aston Villa;36;5;415;5;9;5;0;9;0;Cen
2024-25;Alisson De Bruyne;West Ham;31;9;576;1;8;0;2;3;0;Att
2024-25;Bruno Foden;Watford;24;19;1159;13;1;13;0;7;0;Cen
2024-25;Alisson Maddison;Watford;19;27;1782;1;3;1;0;5;0;Dif
2024-25;Raheem Heung-min;Aston Villa;32;20;1220;23;0;23;0;7;0;Att
2024-25;Jack Becker;Bournemouth;31;36;2232;1;12;1;0;7;0;Cen
2024-25;Mohamed Dias;Leeds;17;3;198;32;4;32;0;12;0;Att
2024-25;John Haaland;Newcastle;38;6;480;3;9;3;0;3;0;Cen
2024-25;Ben Sancho;Southampton;37;32;2976;3;3;3;0;7;0;Dif
2024-25;Luke Foden;Crystal Palace;29;20;1660;0;4;0;0;9;0;Dif
2024-25;Ederson Jesus;Liverpool;32;17;1122;14;9;13;0;3;0;Cen
2024-25;Erling Moraes;Leeds;30;37;2664;4;10;4;0;0;0;Cen
2024-25;Richarlison Haaland;Chelsea;21;26;2288;3;11;3;0;2;0;Cen
2024-25;Kevin Fernandes;Arsenal;39;13;1235;22;5;21;1;4;0;Att
2024-25;Jack van Dijk;Tottenham;34;6;480;27;1;27;0;0;0;Att
2024-25;Ederson Rice;Sheffield United;35;10;630;4;3;4;0;4;0;Att
2024-25;Gabriel Sancho;Brentford;26;38;2546;0;0;0;0;10;0;Por
2024-25;Jadon Odegaard;West Ham;35;5;335;8;9;8;0;9;0;Cen
2024-25;Trent White;Chelsea;19;20;1740;0;0;0;0;6;0;Por
2024-25;Gabriel van Dijk;Aston Villa;21;18;1404;7;5;7;0;9;0;Cen
2024-25;Jadon Odegaard;Newcastle;34;14;1316;7;3;7;0;6;0;Dif
2024-25;Jadon Dias;Sheffield United;24;24;1920;4;0;4;0;2;0;Dif
2024-25;Anthony Foden;Watford;20;38;3040;14;11;14;0;3;0;Att
2024-25;Luke Heung-min;West Ham;19;34;2312;3;3;3;0;5;0;Cen
2024-25;Kevin Mount;Newcastle;28;9;657;14;11;14;0;0;0;Att
2024-25;Bruno Foden;Wolverhampton;36;4;320;6;6;6;0;8;0;Dif
2024-25;Alisson Henderson;Crystal Palace;33;11;759;12;2;12;0;6;0;Cen
2024-25;John White;Leicester;17;30;2340;1;8;1;0;12;0;Cen
2024-25;Mason Heung-min;Aston Villa;30;25;1900;27;0;27;0;11;0;Att
2024-25;Kyle Haaland;Manchester City;38;35;2100;0;0;0;0;6;0;Por
2024-25;Ben van Dijk;Nottingham Forest;26;5;345;8;3;8;0;8;0;Att
2024-25;Alisson Kane;Tottenham;19;18;1602;7;1;7;0;8;0;Dif
2024-25;Emiliano Becker;Newcastle;32;29;1943;5;0;5;0;11;0;Dif
2024-25;Alisson Henderson;Wolverhampton;17;3;282;8;10;8;0;7;0;Cen
2024-25;Emiliano Anderson;Luton Town;28;12;924;15;0;15;0;10;0;Cen
2024-25;Mohamed Saka;Bournemouth;29;29;2204;14;1;14;0;7;0;Cen
2024-25;Bukayo Walker;Sheffield United;31;4;268;0;1;0;1;11;0;Dif
2024-25;Bruno Gordon;Nottingham Forest;39;33;2475;13;1;13;0;10;0;Att
